SITE_ID,STREET,DATE_PARSED,BICYCLE_DETECTIONS
40004,Heidelberg Road,2021-08-02,706
40004,Heidelberg Road,2021-08-03,536
40004,Heidelberg Road,2021-08-04,593
40004,Heidelberg Road,2021-08-05,728
40004,Heidelberg Road,2021-08-06,448
40004,Heidelberg Road,2021-08-07,771
40004,Heidelberg Road,2021-08-08,1140
40004,Heidelberg Road,2021-08-09,492
40004,Heidelberg Road,2021-08-10,713
40004,Heidelberg Road,2021-08-11,340
40004,Heidelberg Road,2021-08-12,654
40004,Heidelberg Road,2021-08-13,727
40004,Heidelberg Road,2021-08-14,1190
40004,Heidelberg Road,2021-08-15,1248
40004,Heidelberg Road,2021-08-16,363
40004,Heidelberg Road,2021-08-17,520
40004,Heidelberg Road,2021-08-18,636
40004,Heidelberg Road,2021-08-19,858
40004,Heidelberg Road,2021-08-20,360
40004,Heidelberg Road,2021-08-21,1172
40004,Heidelberg Road,2021-08-22,1307
40004,Heidelberg Road,2021-08-23,332
40004,Heidelberg Road,2021-08-24,566
40004,Heidelberg Road,2021-08-25,488
40004,Heidelberg Road,2021-08-26,642
40004,Heidelberg Road,2021-08-27,631
40004,Heidelberg Road,2021-08-28,1475
40004,Heidelberg Road,2021-08-29,354
40004,Heidelberg Road,2021-08-30,676
40004,Heidelberg Road,2021-08-31,562
40004,Heidelberg Road,2021-09-01,1048
40004,Heidelberg Road,2021-09-02,917
40004,Heidelberg Road,2021-09-03,290
40004,Heidelberg Road,2021-09-04,736
40004,Heidelberg Road,2021-09-05,812
40004,Heidelberg Road,2021-09-06,763
40004,Heidelberg Road,2021-09-07,674
40004,Heidelberg Road,2021-09-08,1022
40004,Heidelberg Road,2021-09-09,656
40004,Heidelberg Road,2021-09-10,775
40004,Heidelberg Road,2021-09-11,990
40004,Heidelberg Road,2021-09-12,1059
40004,Heidelberg Road,2021-09-13,551
40004,Heidelberg Road,2021-09-14,857
40004,Heidelberg Road,2021-09-15,832
40004,Heidelberg Road,2021-09-16,842
40004,Heidelberg Road,2021-09-17,592
40004,Heidelberg Road,2021-09-18,974
40004,Heidelberg Road,2021-09-19,1051
40004,Heidelberg Road,2021-09-20,308
40004,Heidelberg Road,2021-09-21,373
40004,Heidelberg Road,2021-09-22,838
40004,Heidelberg Road,2021-09-23,1114
40004,Heidelberg Road,2021-09-24,1097
40004,Heidelberg Road,2021-09-25,963
40004,Heidelberg Road,2021-09-26,1566
40004,Heidelberg Road,2021-09-27,898
40004,Heidelberg Road,2021-09-28,1106
40004,Heidelberg Road,2021-09-29,427
40004,Heidelberg Road,2021-09-30,348
40004,Heidelberg Road,2021-10-01,700
40004,Heidelberg Road,2021-10-02,993
40004,Heidelberg Road,2021-10-03,1478
40004,Heidelberg Road,2021-10-04,438
40004,Heidelberg Road,2021-10-05,482
40004,Heidelberg Road,2021-10-06,1085
40004,Heidelberg Road,2021-10-07,737
40004,Heidelberg Road,2021-10-08,984
40004,Heidelberg Road,2021-10-09,1523
40004,Heidelberg Road,2021-10-10,1236
40004,Heidelberg Road,2021-10-11,470
40004,Heidelberg Road,2021-10-12,1063
40004,Heidelberg Road,2021-10-13,659
40004,Heidelberg Road,2021-10-14,698
40004,Heidelberg Road,2021-10-15,387
40004,Heidelberg Road,2021-10-16,533
40004,Heidelberg Road,2021-10-17,1761
40004,Heidelberg Road,2021-10-18,565
40004,Heidelberg Road,2021-10-19,722
40004,Heidelberg Road,2021-10-20,1138
40004,Heidelberg Road,2021-10-21,852
40004,Heidelberg Road,2021-10-22,902
40004,Heidelberg Road,2021-10-23,381
40004,Heidelberg Road,2021-10-24,946
40004,Heidelberg Road,2021-10-25,585
40004,Heidelberg Road,2021-10-26,1090
40004,Heidelberg Road,2021-10-27,983
40004,Heidelberg Road,2021-10-28,585
40004,Heidelberg Road,2021-10-29,191
40004,Heidelberg Road,2021-10-30,723
40004,Heidelberg Road,2021-10-31,1110
40004,Heidelberg Road,2021-11-01,868
40004,Heidelberg Road,2021-11-02,1037
40004,Heidelberg Road,2021-11-03,391
40004,Heidelberg Road,2021-11-04,703
40004,Heidelberg Road,2021-11-05,911
40004,Heidelberg Road,2021-11-06,901
40004,Heidelberg Road,2021-11-07,599
40004,Heidelberg Road,2021-11-08,795
40004,Heidelberg Road,2021-11-09,1073
40004,Heidelberg Road,2021-11-10,264
40004,Heidelberg Road,2021-11-11,884
40004,Heidelberg Road,2021-11-12,244
40004,Heidelberg Road,2021-11-13,189
40004,Heidelberg Road,2021-11-14,488
40004,Heidelberg Road,2021-11-15,501
40004,Heidelberg Road,2021-11-16,749
40004,Heidelberg Road,2021-11-17,966
40004,Heidelberg Road,2021-11-18,743
40004,Heidelberg Road,2021-11-19,716
40004,Heidelberg Road,2021-11-20,965
40004,Heidelberg Road,2021-11-21,829
40004,Heidelberg Road,2021-11-22,931
40004,Heidelberg Road,2021-11-23,999
40004,Heidelberg Road,2021-11-24,790
40004,Heidelberg Road,2021-11-25,757
40004,Heidelberg Road,2021-11-26,669
40004,Heidelberg Road,2021-11-27,858
40004,Heidelberg Road,2021-11-28,1010
40004,Heidelberg Road,2021-11-29,961
40004,Heidelberg Road,2021-11-30,1134
40004,Heidelberg Road,2021-12-01,822
40004,Heidelberg Road,2021-12-02,705
40004,Heidelberg Road,2021-12-03,907
40004,Heidelberg Road,2021-12-04,876
40004,Heidelberg Road,2021-12-05,928
40004,Heidelberg Road,2021-12-06,876
40004,Heidelberg Road,2021-12-07,721
40004,Heidelberg Road,2021-12-08,923
40004,Heidelberg Road,2021-12-09,641
40004,Heidelberg Road,2021-12-10,854
40004,Heidelberg Road,2021-12-11,930
40004,Heidelberg Road,2021-12-12,1054
40004,Heidelberg Road,2021-12-20,906
40004,Heidelberg Road,2021-12-21,1023
40004,Heidelberg Road,2021-12-22,857
40004,Heidelberg Road,2021-12-23,699
40004,Heidelberg Road,2021-12-24,704
40004,Heidelberg Road,2021-12-25,353
40004,Heidelberg Road,2021-12-26,483
40004,Heidelberg Road,2021-12-27,601
40004,Heidelberg Road,2021-12-28,742
40004,Heidelberg Road,2021-12-29,740
40004,Heidelberg Road,2021-12-30,579
40004,Heidelberg Road,2021-12-31,446
40004,Heidelberg Road,2022-01-01,282
40004,Heidelberg Road,2022-01-02,532
40004,Heidelberg Road,2022-01-10,599
40004,Heidelberg Road,2022-01-11,739
40004,Heidelberg Road,2022-01-12,754
40004,Heidelberg Road,2022-01-13,644
40004,Heidelberg Road,2022-01-14,483
40004,Heidelberg Road,2022-01-15,714
40004,Heidelberg Road,2022-01-16,871
40004,Heidelberg Road,2022-01-17,728
40004,Heidelberg Road,2022-01-18,914
40004,Heidelberg Road,2022-01-19,807
40004,Heidelberg Road,2022-01-20,813
40004,Heidelberg Road,2022-01-21,729
40004,Heidelberg Road,2022-01-22,778
40004,Heidelberg Road,2022-01-23,661
40004,Heidelberg Road,2022-01-24,585
40004,Heidelberg Road,2022-01-25,792
40004,Heidelberg Road,2022-01-26,830
40004,Heidelberg Road,2022-01-27,422
40004,Heidelberg Road,2022-01-28,413
40004,Heidelberg Road,2022-01-29,688
40004,Heidelberg Road,2022-01-30,996
40004,Heidelberg Road,2022-01-31,720
40004,Heidelberg Road,2022-02-01,952
40004,Heidelberg Road,2022-02-02,901
40004,Heidelberg Road,2022-02-03,647
40004,Heidelberg Road,2022-02-04,927
40004,Heidelberg Road,2022-02-05,1037
40004,Heidelberg Road,2022-02-06,992
40004,Heidelberg Road,2022-02-21,416
40004,Heidelberg Road,2022-02-22,567
40004,Heidelberg Road,2022-02-23,490
40004,Heidelberg Road,2022-02-24,514
40004,Heidelberg Road,2022-02-25,407
40004,Heidelberg Road,2022-02-26,444
40004,Heidelberg Road,2022-02-27,890
40004,Heidelberg Road,2022-03-07,994
40004,Heidelberg Road,2022-03-08,1064
40004,Heidelberg Road,2022-03-09,1106
40004,Heidelberg Road,2022-03-10,1086
40004,Heidelberg Road,2022-03-11,808
40004,Heidelberg Road,2022-03-12,838
40004,Heidelberg Road,2022-03-13,699
40004,Heidelberg Road,2022-03-14,776
40004,Heidelberg Road,2022-03-15,961
40004,Heidelberg Road,2022-03-16,1068
40004,Heidelberg Road,2022-03-17,979
40004,Heidelberg Road,2022-03-18,827
40004,Heidelberg Road,2022-03-19,1004
40004,Heidelberg Road,2022-03-20,902
40004,Heidelberg Road,2022-03-21,1028
40004,Heidelberg Road,2022-03-22,1033
40004,Heidelberg Road,2022-03-23,1040
40004,Heidelberg Road,2022-03-24,1046
40004,Heidelberg Road,2022-03-25,947
40004,Heidelberg Road,2022-03-26,1008
40004,Heidelberg Road,2022-03-27,887
40004,Heidelberg Road,2022-03-28,956
40004,Heidelberg Road,2022-03-29,1215
40004,Heidelberg Road,2022-03-30,1102
40004,Heidelberg Road,2022-03-31,930
40005,Heidelberg Road,2021-01-09,247
40005,Heidelberg Road,2021-01-10,883
40005,Heidelberg Road,2021-01-11,335
40005,Heidelberg Road,2021-01-12,402
40005,Heidelberg Road,2021-01-13,384
40005,Heidelberg Road,2021-01-14,542
40005,Heidelberg Road,2021-01-15,618
40005,Heidelberg Road,2021-01-16,701
40005,Heidelberg Road,2021-01-17,1140
40005,Heidelberg Road,2021-01-18,781
40005,Heidelberg Road,2021-01-19,989
40005,Heidelberg Road,2021-01-20,1071
40005,Heidelberg Road,2021-01-21,921
40005,Heidelberg Road,2021-01-22,909
40005,Heidelberg Road,2021-01-23,456
40005,Heidelberg Road,2021-01-24,334
40005,Heidelberg Road,2021-01-25,204
40005,Heidelberg Road,2021-01-26,374
40005,Heidelberg Road,2021-01-27,1049
40005,Heidelberg Road,2021-01-28,1089
40005,Heidelberg Road,2021-01-29,233
40005,Heidelberg Road,2021-01-30,1064
40005,Heidelberg Road,2021-01-31,1420
40005,Heidelberg Road,2021-02-01,916
40005,Heidelberg Road,2021-02-02,975
40005,Heidelberg Road,2021-02-03,1215
40005,Heidelberg Road,2021-02-04,1146
40005,Heidelberg Road,2021-02-05,402
40005,Heidelberg Road,2021-02-06,1084
40005,Heidelberg Road,2021-02-07,924
40005,Heidelberg Road,2021-02-08,899
40005,Heidelberg Road,2021-02-09,1258
40005,Heidelberg Road,2021-02-10,1126
40005,Heidelberg Road,2021-02-11,999
40005,Heidelberg Road,2021-02-12,857
40005,Heidelberg Road,2021-02-13,920
40005,Heidelberg Road,2021-02-14,1297
40005,Heidelberg Road,2021-02-15,792
40005,Heidelberg Road,2021-02-16,1001
40005,Heidelberg Road,2021-02-17,949
40005,Heidelberg Road,2021-02-18,1093
40005,Heidelberg Road,2021-02-19,909
40005,Heidelberg Road,2021-02-20,945
40005,Heidelberg Road,2021-02-21,1141
40005,Heidelberg Road,2021-02-22,840
40005,Heidelberg Road,2021-02-23,963
40005,Heidelberg Road,2021-02-24,1046
40005,Heidelberg Road,2021-02-25,1030
40005,Heidelberg Road,2021-02-26,916
40005,Heidelberg Road,2021-02-27,1012
40005,Heidelberg Road,2021-02-28,1302
40005,Heidelberg Road,2021-03-01,903
40005,Heidelberg Road,2021-03-02,1060
40005,Heidelberg Road,2021-03-03,1051
40005,Heidelberg Road,2021-03-04,1073
40005,Heidelberg Road,2021-03-05,771
40005,Heidelberg Road,2021-03-06,900
40005,Heidelberg Road,2021-03-07,890
40005,Heidelberg Road,2021-03-08,514
40005,Heidelberg Road,2021-03-09,781
40005,Heidelberg Road,2021-03-10,1143
40005,Heidelberg Road,2021-03-11,1159
40005,Heidelberg Road,2021-03-12,1066
40005,Heidelberg Road,2021-03-13,647
40005,Heidelberg Road,2021-03-14,836
40005,Heidelberg Road,2021-03-15,943
40005,Heidelberg Road,2021-03-16,1198
40005,Heidelberg Road,2021-03-17,1146
40005,Heidelberg Road,2021-03-18,1111
40005,Heidelberg Road,2021-03-19,1006
40005,Heidelberg Road,2021-03-20,994
40005,Heidelberg Road,2021-03-21,174
40005,Heidelberg Road,2021-03-22,629
40005,Heidelberg Road,2021-03-23,545
40005,Heidelberg Road,2021-03-24,653
40005,Heidelberg Road,2021-03-25,808
40005,Heidelberg Road,2021-03-26,971
40005,Heidelberg Road,2021-03-27,426
40005,Heidelberg Road,2021-03-28,1000
40005,Heidelberg Road,2021-03-29,651
40005,Heidelberg Road,2021-03-30,1110
40005,Heidelberg Road,2021-03-31,1105
40005,Heidelberg Road,2021-04-01,974
40005,Heidelberg Road,2021-04-02,917
40005,Heidelberg Road,2021-04-03,592
40005,Heidelberg Road,2021-04-04,686
40005,Heidelberg Road,2021-04-05,780
40005,Heidelberg Road,2021-04-06,836
40005,Heidelberg Road,2021-04-07,928
40005,Heidelberg Road,2021-04-08,1050
40005,Heidelberg Road,2021-04-09,666
40005,Heidelberg Road,2021-04-10,732
40005,Heidelberg Road,2021-04-11,157
40005,Heidelberg Road,2021-04-12,482
40005,Heidelberg Road,2021-04-13,997
40005,Heidelberg Road,2021-04-14,898
40005,Heidelberg Road,2021-04-15,821
40005,Heidelberg Road,2021-04-16,749
40005,Heidelberg Road,2021-04-17,906
40005,Heidelberg Road,2021-04-18,913
40005,Heidelberg Road,2021-04-19,887
40005,Heidelberg Road,2021-04-20,657
40005,Heidelberg Road,2021-04-21,841
40005,Heidelberg Road,2021-04-22,903
40005,Heidelberg Road,2021-04-23,788
40005,Heidelberg Road,2021-04-24,766
40005,Heidelberg Road,2021-04-25,760
40005,Heidelberg Road,2021-04-26,773
40005,Heidelberg Road,2021-04-27,946
40005,Heidelberg Road,2021-04-28,1037
40005,Heidelberg Road,2021-04-29,1057
40005,Heidelberg Road,2021-04-30,970
40005,Heidelberg Road,2021-05-01,979
40005,Heidelberg Road,2021-05-02,913
40005,Heidelberg Road,2021-05-03,565
40005,Heidelberg Road,2021-05-04,452
40005,Heidelberg Road,2021-05-05,1026
40005,Heidelberg Road,2021-05-06,1041
40005,Heidelberg Road,2021-05-07,960
40005,Heidelberg Road,2021-05-08,880
40005,Heidelberg Road,2021-05-09,652
40005,Heidelberg Road,2021-05-10,593
40005,Heidelberg Road,2021-05-11,419
40005,Heidelberg Road,2021-05-12,1158
40005,Heidelberg Road,2021-05-13,756
40005,Heidelberg Road,2021-05-14,669
40005,Heidelberg Road,2021-05-15,242
40005,Heidelberg Road,2021-05-16,783
40005,Heidelberg Road,2021-05-17,656
40005,Heidelberg Road,2021-05-18,1050
40005,Heidelberg Road,2021-05-19,998
40005,Heidelberg Road,2021-05-20,680
40005,Heidelberg Road,2021-05-21,878
40005,Heidelberg Road,2021-05-22,912
40005,Heidelberg Road,2021-05-23,954
40005,Heidelberg Road,2021-05-24,873
40005,Heidelberg Road,2021-05-25,684
40005,Heidelberg Road,2021-05-26,586
40005,Heidelberg Road,2021-05-27,496
40005,Heidelberg Road,2021-05-28,428
40005,Heidelberg Road,2021-05-29,831
40005,Heidelberg Road,2021-05-30,1045
40005,Heidelberg Road,2021-05-31,978
40005,Heidelberg Road,2021-06-01,1218
40005,Heidelberg Road,2021-06-02,1506
40005,Heidelberg Road,2021-06-03,1462
40005,Heidelberg Road,2021-06-04,820
40005,Heidelberg Road,2021-06-05,2218
40005,Heidelberg Road,2021-06-06,2130
40005,Heidelberg Road,2021-06-07,538
40005,Heidelberg Road,2021-06-08,158
40005,Heidelberg Road,2021-06-09,159
40005,Heidelberg Road,2021-06-10,224
40005,Heidelberg Road,2021-06-11,762
40005,Heidelberg Road,2021-06-12,800
40005,Heidelberg Road,2021-06-13,1586
40005,Heidelberg Road,2021-06-14,1614
40005,Heidelberg Road,2021-06-15,789
40005,Heidelberg Road,2021-06-16,356
40005,Heidelberg Road,2021-06-17,748
40005,Heidelberg Road,2021-06-18,337
40005,Heidelberg Road,2021-06-19,923
40005,Heidelberg Road,2021-06-20,1048
40005,Heidelberg Road,2021-06-21,634
40005,Heidelberg Road,2021-06-22,840
40005,Heidelberg Road,2021-06-23,525
40005,Heidelberg Road,2021-06-24,679
40005,Heidelberg Road,2021-06-25,223
40005,Heidelberg Road,2021-06-26,674
40005,Heidelberg Road,2021-06-27,771
40005,Heidelberg Road,2021-06-28,751
40005,Heidelberg Road,2021-06-29,790
40005,Heidelberg Road,2021-06-30,817
40005,Heidelberg Road,2021-07-01,787
40005,Heidelberg Road,2021-07-02,544
40005,Heidelberg Road,2021-07-03,653
40005,Heidelberg Road,2021-07-04,437
40005,Heidelberg Road,2021-07-05,542
40005,Heidelberg Road,2021-07-06,750
40005,Heidelberg Road,2021-07-07,677
40005,Heidelberg Road,2021-07-08,663
40005,Heidelberg Road,2021-07-09,662
40005,Heidelberg Road,2021-07-10,800
40005,Heidelberg Road,2021-07-11,854
40005,Heidelberg Road,2021-07-12,660
40005,Heidelberg Road,2021-07-13,740
40005,Heidelberg Road,2021-07-14,382
40005,Heidelberg Road,2021-07-15,648
40005,Heidelberg Road,2021-07-16,316
40005,Heidelberg Road,2021-07-17,321
40005,Heidelberg Road,2021-07-18,1030
40005,Heidelberg Road,2021-07-19,386
40005,Heidelberg Road,2021-07-20,220
40005,Heidelberg Road,2021-07-21,427
40005,Heidelberg Road,2021-07-22,599
40005,Heidelberg Road,2021-07-23,557
40005,Heidelberg Road,2021-07-24,756
40005,Heidelberg Road,2021-07-25,829
40005,Heidelberg Road,2021-07-26,496
40005,Heidelberg Road,2021-07-27,617
40005,Heidelberg Road,2021-07-28,361
40005,Heidelberg Road,2021-07-29,799
40005,Heidelberg Road,2021-07-30,639
40005,Heidelberg Road,2021-07-31,954
40005,Heidelberg Road,2021-08-01,1005
40005,Heidelberg Road,2021-08-02,664
40005,Heidelberg Road,2021-08-03,493
40005,Heidelberg Road,2021-08-04,504
40005,Heidelberg Road,2021-08-05,660
40005,Heidelberg Road,2021-08-06,506
40005,Heidelberg Road,2021-08-07,953
40005,Heidelberg Road,2021-08-08,1321
40005,Heidelberg Road,2021-08-09,506
40005,Heidelberg Road,2021-08-10,736
40005,Heidelberg Road,2021-08-11,354
40005,Heidelberg Road,2021-08-12,706
40005,Heidelberg Road,2021-08-13,803
40005,Heidelberg Road,2021-08-14,1441
40005,Heidelberg Road,2021-08-15,1496
40005,Heidelberg Road,2021-08-16,363
40005,Heidelberg Road,2021-08-17,551
40005,Heidelberg Road,2021-08-18,735
40005,Heidelberg Road,2021-08-19,869
40005,Heidelberg Road,2021-08-20,390
40005,Heidelberg Road,2021-08-21,1480
40005,Heidelberg Road,2021-08-22,1574
40005,Heidelberg Road,2021-08-23,330
40005,Heidelberg Road,2021-08-24,656
40005,Heidelberg Road,2021-08-25,524
40005,Heidelberg Road,2021-08-26,712
40005,Heidelberg Road,2021-08-27,682
40005,Heidelberg Road,2021-08-28,1727
40005,Heidelberg Road,2021-08-29,381
40005,Heidelberg Road,2021-08-30,744
40005,Heidelberg Road,2021-08-31,618
40005,Heidelberg Road,2021-09-01,1169
40005,Heidelberg Road,2021-09-02,1041
40005,Heidelberg Road,2021-09-03,300
40005,Heidelberg Road,2021-09-04,883
40005,Heidelberg Road,2021-09-05,825
40005,Heidelberg Road,2021-09-06,768
40005,Heidelberg Road,2021-09-07,746
40005,Heidelberg Road,2021-09-08,1096
40005,Heidelberg Road,2021-09-09,771
40005,Heidelberg Road,2021-09-10,931
40005,Heidelberg Road,2021-09-11,1182
40005,Heidelberg Road,2021-09-12,1257
40005,Heidelberg Road,2021-09-13,603
40005,Heidelberg Road,2021-09-14,935
40005,Heidelberg Road,2021-09-15,911
40005,Heidelberg Road,2021-09-16,925
40005,Heidelberg Road,2021-09-17,639
40005,Heidelberg Road,2021-09-18,1195
40005,Heidelberg Road,2021-09-19,1181
40005,Heidelberg Road,2021-09-20,309
40005,Heidelberg Road,2021-09-21,370
40005,Heidelberg Road,2021-09-22,995
40005,Heidelberg Road,2021-09-23,1303
40005,Heidelberg Road,2021-09-24,1231
40005,Heidelberg Road,2021-09-25,1059
40005,Heidelberg Road,2021-09-26,1864
40005,Heidelberg Road,2021-09-27,993
40005,Heidelberg Road,2021-09-28,1304
40005,Heidelberg Road,2021-09-29,437
40005,Heidelberg Road,2021-09-30,331
40005,Heidelberg Road,2021-10-01,800
40005,Heidelberg Road,2021-10-02,1168
40005,Heidelberg Road,2021-10-03,1868
40005,Heidelberg Road,2021-10-04,437
40005,Heidelberg Road,2021-10-05,504
40005,Heidelberg Road,2021-10-06,1202
40005,Heidelberg Road,2021-10-07,437
40005,Heidelberg Road,2021-10-08,568
40005,Heidelberg Road,2021-10-09,960
40005,Heidelberg Road,2021-10-10,802
40005,Heidelberg Road,2021-10-11,275
40005,Heidelberg Road,2021-10-12,624
40005,Heidelberg Road,2021-10-13,406
40005,Heidelberg Road,2021-10-14,793
40005,Heidelberg Road,2021-10-15,471
40005,Heidelberg Road,2021-10-16,537
40005,Heidelberg Road,2021-10-17,2199
40005,Heidelberg Road,2021-10-18,619
40005,Heidelberg Road,2021-10-19,744
40005,Heidelberg Road,2021-10-20,1364
40005,Heidelberg Road,2021-10-21,911
40005,Heidelberg Road,2021-10-22,1087
40005,Heidelberg Road,2021-10-23,419
40005,Heidelberg Road,2021-10-24,1121
40005,Heidelberg Road,2021-10-25,631
40005,Heidelberg Road,2021-10-26,1193
40005,Heidelberg Road,2021-10-27,1102
40005,Heidelberg Road,2021-10-28,628
40005,Heidelberg Road,2021-10-29,222
40005,Heidelberg Road,2021-10-30,855
40005,Heidelberg Road,2021-10-31,1326
40005,Heidelberg Road,2021-11-01,916
40005,Heidelberg Road,2021-11-02,1146
40005,Heidelberg Road,2021-11-03,381
40005,Heidelberg Road,2021-11-04,765
40005,Heidelberg Road,2021-11-05,956
40005,Heidelberg Road,2021-11-06,1069
40005,Heidelberg Road,2021-11-07,717
40005,Heidelberg Road,2021-11-08,771
40005,Heidelberg Road,2021-11-09,1070
40005,Heidelberg Road,2021-11-10,281
40005,Heidelberg Road,2021-11-11,855
40005,Heidelberg Road,2021-11-12,239
40005,Heidelberg Road,2021-11-13,214
40005,Heidelberg Road,2021-11-14,551
40005,Heidelberg Road,2021-11-15,250
40005,Heidelberg Road,2021-11-16,370
40005,Heidelberg Road,2021-11-17,507
40005,Heidelberg Road,2021-11-18,350
40005,Heidelberg Road,2021-11-19,349
40005,Heidelberg Road,2021-11-20,512
40005,Heidelberg Road,2021-11-21,470
40005,Heidelberg Road,2021-11-22,392
40005,Heidelberg Road,2021-11-23,469
40005,Heidelberg Road,2021-11-24,373
40005,Heidelberg Road,2021-11-25,342
40005,Heidelberg Road,2021-11-26,595
40005,Heidelberg Road,2021-11-27,897
40005,Heidelberg Road,2021-11-28,1186
40005,Heidelberg Road,2021-11-29,909
40005,Heidelberg Road,2021-11-30,1155
40005,Heidelberg Road,2021-12-01,776
40005,Heidelberg Road,2021-12-02,653
40005,Heidelberg Road,2021-12-03,842
40005,Heidelberg Road,2021-12-04,907
40005,Heidelberg Road,2021-12-05,1038
40005,Heidelberg Road,2021-12-06,815
40005,Heidelberg Road,2021-12-07,650
40005,Heidelberg Road,2021-12-08,880
40005,Heidelberg Road,2021-12-09,566
40005,Heidelberg Road,2021-12-10,849
40005,Heidelberg Road,2021-12-11,974
40005,Heidelberg Road,2021-12-12,1208
40005,Heidelberg Road,2021-12-20,909
40005,Heidelberg Road,2021-12-21,1024
40005,Heidelberg Road,2021-12-22,839
40005,Heidelberg Road,2021-12-23,696
40005,Heidelberg Road,2021-12-24,805
40005,Heidelberg Road,2021-12-25,382
40005,Heidelberg Road,2021-12-26,552
40005,Heidelberg Road,2021-12-27,686
40005,Heidelberg Road,2021-12-28,793
40005,Heidelberg Road,2021-12-29,726
40005,Heidelberg Road,2021-12-30,623
40005,Heidelberg Road,2021-12-31,534
40005,Heidelberg Road,2022-01-01,312
40005,Heidelberg Road,2022-01-02,644
40005,Heidelberg Road,2022-01-10,640
40005,Heidelberg Road,2022-01-11,746
40005,Heidelberg Road,2022-01-12,779
40005,Heidelberg Road,2022-01-13,706
40005,Heidelberg Road,2022-01-14,497
40005,Heidelberg Road,2022-01-15,814
40005,Heidelberg Road,2022-01-16,1004
40005,Heidelberg Road,2022-01-17,725
40005,Heidelberg Road,2022-01-18,946
40005,Heidelberg Road,2022-01-19,784
40005,Heidelberg Road,2022-01-20,830
40005,Heidelberg Road,2022-01-21,757
40005,Heidelberg Road,2022-01-22,812
40005,Heidelberg Road,2022-01-23,808
40005,Heidelberg Road,2022-01-24,568
40005,Heidelberg Road,2022-01-25,779
40005,Heidelberg Road,2022-01-26,948
40005,Heidelberg Road,2022-01-27,383
40005,Heidelberg Road,2022-01-28,460
40005,Heidelberg Road,2022-01-29,724
40005,Heidelberg Road,2022-01-30,1167
40005,Heidelberg Road,2022-01-31,701
40005,Heidelberg Road,2022-02-01,950
40005,Heidelberg Road,2022-02-02,849
40005,Heidelberg Road,2022-02-03,582
40005,Heidelberg Road,2022-02-04,949
40005,Heidelberg Road,2022-02-05,1140
40005,Heidelberg Road,2022-02-06,1185
40005,Heidelberg Road,2022-02-21,784
40005,Heidelberg Road,2022-02-22,1055
40005,Heidelberg Road,2022-02-23,979
40005,Heidelberg Road,2022-02-24,952
40005,Heidelberg Road,2022-02-25,866
40005,Heidelberg Road,2022-02-26,1042
40005,Heidelberg Road,2022-02-27,1016
40005,Heidelberg Road,2022-03-07,936
40005,Heidelberg Road,2022-03-08,954
40005,Heidelberg Road,2022-03-09,1042
40005,Heidelberg Road,2022-03-10,496
40005,Heidelberg Road,2022-03-11,367
40005,Heidelberg Road,2022-03-12,353
40005,Heidelberg Road,2022-03-13,377
40005,Heidelberg Road,2022-03-14,350
40005,Heidelberg Road,2022-03-15,428
40005,Heidelberg Road,2022-03-16,447
40005,Heidelberg Road,2022-03-17,426
40005,Heidelberg Road,2022-03-18,389
40005,Heidelberg Road,2022-03-19,435
40005,Heidelberg Road,2022-03-20,469
40005,Heidelberg Road,2022-03-21,406
40005,Heidelberg Road,2022-03-22,415
40005,Heidelberg Road,2022-03-23,472
40005,Heidelberg Road,2022-03-24,991
40005,Heidelberg Road,2022-03-25,888
40005,Heidelberg Road,2022-03-26,1047
40005,Heidelberg Road,2022-03-27,934
40005,Heidelberg Road,2022-03-28,858
40005,Heidelberg Road,2022-03-29,1088
40005,Heidelberg Road,2022-03-30,971
40005,Heidelberg Road,2022-03-31,864
