"","QUARTER","SiteID","STREET_SEGMENT_ID","Baseline","InterventionType","InterventionSummary","is_under_construction","other_major_construction","StreetInScopeOnStreetParking","StreetInScopeParkingFormat","StreetInScopeOnStreetParkingCap","BufferOnStreetParking","BufferOnStreetParkingCapacity","BufferOnStreetParkingFormat"
"21660","0203Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21661","0203Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21662","0203Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21663","0304Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21664","0304Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21665","0304Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21666","0304Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21667","0405Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21668","0405Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21669","0405Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21670","0405Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21671","0506Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21672","0506Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21673","0506Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21674","0506Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21675","0607Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21676","0607Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21677","0607Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21678","0607Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21679","0708Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21680","0708Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21681","0708Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21682","0708Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21683","0809Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21684","0809Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21685","0809Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21686","0809Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21687","0910Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21688","0910Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21689","0910Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21690","0910Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21691","1011Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21692","1011Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21693","1011Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21694","1011Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21695","1112Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21696","1112Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21697","1112Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21698","1112Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21699","1213Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21700","1213Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21701","1213Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21702","1213Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21703","1314Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21704","1314Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21705","1314Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21706","1314Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21707","1415Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21708","1415Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21709","1415Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21710","1415Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21711","1516Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21712","1516Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21713","1516Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21714","1516Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21715","1617Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21716","1617Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21717","1617Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21718","1617Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21719","1718Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21720","1718Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21721","1718Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21722","1718Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21723","1819Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21724","1819Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21725","1819Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21726","1819Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21727","1920Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21728","1920Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21729","1920Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21730","1920Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21731","2021Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21732","2021Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21733","2021Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21734","2021Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21735","2122Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21736","2122Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21737","2122Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21738","2122Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21739","2223Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21740","2223Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21741","2223Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21742","2223Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21743","2324Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21744","2324Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21745","2324Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21746","2324Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21747","2425Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21748","2425Q2","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21749","2425Q3","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21750","2425Q4","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21751","2526Q1","control_id_58",9717,NA,"","",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21752","2526Q2","control_id_58",9717,1,"Control","NA Control Site",0,0,1,"Parallel",46,1,"Medium","Parallel"
"21753","9900Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21754","9900Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21755","9900Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21756","0001Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21757","0001Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21758","0001Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21759","0001Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21760","0102Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21761","0102Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21762","0102Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21763","0102Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21764","0203Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21765","0203Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21766","0203Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21767","0203Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21768","0304Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21769","0304Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21770","0304Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21771","0304Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21772","0405Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21773","0405Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21774","0405Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21775","0405Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21776","0506Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21777","0506Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21778","0506Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21779","0506Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21780","0607Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21781","0607Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21782","0607Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21783","0607Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21784","0708Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21785","0708Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21786","0708Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21787","0708Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21788","0809Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21789","0809Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21790","0809Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21791","0809Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21792","0910Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21793","0910Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21794","0910Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21795","0910Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21796","1011Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21797","1011Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21798","1011Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21799","1011Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21800","1112Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21801","1112Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21802","1112Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21803","1112Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21804","1213Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21805","1213Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21806","1213Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21807","1213Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21808","1314Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21809","1314Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21810","1314Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21811","1314Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21812","1415Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21813","1415Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21814","1415Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21815","1415Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21816","1516Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21817","1516Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21818","1516Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21819","1516Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21820","1617Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21821","1617Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21822","1617Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21823","1617Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21824","1718Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21825","1718Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21826","1718Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21827","1718Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21828","1819Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21829","1819Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21830","1819Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21831","1819Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21832","1920Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21833","1920Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21834","1920Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21835","1920Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21836","2021Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21837","2021Q2","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21838","2021Q3","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21839","2021Q4","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
"21840","2122Q1","control_id_58",9718,NA,"","",0,0,1,"Parallel",64,1,"High","Parallel"
